,name,2-7 keV Chandra,0.5-7 keV Chandra,1.2-2 keV Chandra,0.5-1.2 keV Chandra,0.2-0.5 keV Chandra,0.3-8 keV (Chandra),0.5-2 keV (Chandra),FUV (GALEX) AB,NUV (GALEX) AB,u (SDSS PSF) AB,g (SDSS PSF) AB,r (SDSS PSF) AB,i (SDSS PSF) AB,z (SDSS PSF) AB,W1 (WISE),W2 (WISE),W3 (WISE),W4 (WISE),2-10 keV (XMM),4.5 microns (IRAC),8.0 microns (IRAC),24 microns (MIPS),J (2MASS/CTIO),H (2MASS/CTIO),K_s (2MASS/CTIO),0.5-8 keV (Chandra),3.6 microns (IRAC),5.8 microns (IRAC),1-2 keV (Chandra)
5768,2CXO J104535.0+584628,3.1558000000000005e-15,3.68875e-14,1.6866e-15,2.8608500000000007e-15,3.3545e-14,2.425e-14,3.87e-15,,,,,,,,17.043333333333333,16.16,12.404333333333335,8.821666666666667,,50.2125,64.57533333333333,172.41333333333333,,,,4.788e-14,55.317,52.62949999999999,
5769,2CXO J104539.6+591226,1.54665e-15,1.411e-14,3.09465e-15,2.9680499999999998e-15,8.23595e-15,1.95e-14,6.2e-15,24.82045,23.5843,22.073,21.901,22.014,21.409,21.054,,,,,,30.263,50.10666666666666,221.0,,,,1.672e-14,20.584333333333333,36.237,
5770,2CXO J104539.9+590129,1.6062000000000001e-15,1.3176499999999998e-14,4.1773999999999996e-15,2.08545e-15,7.1881e-15,1.4e-14,4.39e-15,,,21.306,21.093000000000004,21.074,20.707,20.49,16.864,15.805666666666667,11.988,9.008666666666667,,67.04100000000001,122.6625,434.41666666666674,,,,1.129e-14,49.57974999999999,80.729,
5771,2CXO J104540.1+584255,1.3307500000000002e-12,1.1771999999999995e-13,4.8439e-14,2.1761e-14,4.79015e-14,1.8000000000000002e-13,6.512e-14,20.20995,19.9848,20.087,11.8958,19.352333333333334,19.195,18.683,14.794666666666664,13.976,11.115666666666666,8.331333333333333,,371.3966666666667,578.2075000000002,2755.1,,,,1.2520999999999998e-13,305.4125,420.3133333333333,
5772,2CXO J104541.0+585705,2.0526e-13,2.5619e-15,5.136900000000002e-16,3.6737999999999997e-16,1.7540500000000002e-15,2.945e-15,9.300000000000001e-16,,,,,,,,,,,,,8.951025000000003,24.3118,209.0,,,,4.2e-15,5.53942,14.84825,
5773,2CXO J104542.0+525111,7.50605e-14,5.2053e-13,1.2273499999999998e-13,8.249e-14,3.45025e-13,,2.6e-13,19.8885,19.01365,18.769600000000004,18.5512,18.1262,18.0416,17.9454,14.229333333333335,13.067333333333332,10.180666666666667,7.476333333333334,4e-13,986.03,2135.25,7665.6,16.691499999999998,15.835999999999999,15.633,,714.665,1394.5,
5774,2CXO J104542.0+591532,,1.5199e-15,,1.6720999999999998e-16,1.4147500000000002e-15,,1.7e-16,,,,,,,,16.089333333333332,16.048333333333336,12.161666666666667,8.879666666666667,,59.093999999999994,44.6935,219.03500000000003,,,,5.24e-15,73.0245,48.056999999999995,
5775,2CXO J104543.2+590657,4.876300000000001e-15,2.0635500000000003e-14,3.8600000000000004e-15,3.002675e-15,1.42365e-14,2.435e-14,3.3799999999999997e-15,,,,,,,,,,,,,71.05699999999999,89.7906,255.9398,,,,2.281e-14,55.9134,61.28575,
5776,2CXO J104544.1-592428,1.36836e-11,1.5480999999999998e-12,6.939724999999998e-13,4.348875e-13,4.186425e-13,7.08e-12,,,,,,,,,7.1593333333333335,6.575333333333332,5.8660000000000005,2.0786666666666664,,,,,6.643,6.607,6.54,,,,
5777,2CXO J104546.9+591856,1.59117425e-13,1.698545e-14,4.67095e-15,1.780625e-15,1.0694100000000002e-14,1.51e-14,5.08e-15,23.2114,23.29955,22.497,22.686,22.149,22.206,21.702,,,,,,50.29866666666666,68.41925,234.48666666666668,,,,1.127e-14,44.59825,48.53866666666667,
5778,2CXO J104551.8+584601,5.8068e-15,4.1604e-14,2.11185e-15,4.6834e-15,3.592650000000001e-14,3.825e-14,6.19e-15,,,22.077,23.15,22.651,22.501,22.971,16.639666666666667,15.735,12.193333333333335,8.744333333333332,,37.17533333333333,67.8345,761.5833333333335,,,,4.984e-14,29.65475,62.70733333333334,
5779,2CXO J104551.8+590311,,3.4415000000000008e-15,,,3.4418e-15,1.995e-15,6e-17,,,23.426333333333336,21.891666666666666,20.249666666666666,19.61833333333333,19.175,,,,,,175.505,187.5,411.0,,,,4.99e-15,191.89,,
5780,2CXO J104559.6+590631,7.9659e-15,3.8591000000000006e-14,1.13775e-14,7.322199999999999e-15,2.1438e-14,5.105e-14,1.634e-14,,,19.835,19.247,19.2195,19.14,18.925,15.672666666666665,15.497333333333335,11.57,8.352,,140.11,455.59333333333336,1053.3666666666668,,,,3.873e-14,99.0665,225.16,
5781,2CXO J104600.7+042527,,4.42085e-14,7.915149999999998e-15,8.31715e-15,2.92675e-14,8.26e-14,,21.13615,19.86315,19.2756,19.041,18.8932,18.969600000000003,18.8986,15.087000000000002,13.96566666666667,11.027333333333333,8.432333333333334,,,,,,,,,,,
5782,2CXO J104601.0+590714,2.63565e-15,1.6714999999999995e-14,7.231599999999997e-15,1.78895e-15,7.93025e-15,2.225e-14,3.9600000000000004e-15,,,25.04066666666667,22.599,22.297666666666668,23.419,22.603,,,,,,22.333,42.52233333333333,159.98066666666668,,,,1.354e-14,21.397,38.9325,
5783,2CXO J104601.2+584941,5.97755e-16,5.6555000000000005e-15,,2.45005e-16,5.6483499999999996e-15,4.98e-15,1.5e-16,,,25.07133333333333,22.42166666666667,22.236666666666668,21.391333333333336,20.468,16.291666666666668,16.202333333333335,12.359666666666667,8.193333333333333,,56.159000000000006,88.58633333333334,316.30333333333334,,,,1.012e-14,61.83133333333333,68.759,
5784,2CXO J104603.1+071907,,2.5757e-14,2.39435e-15,6.35815e-15,1.83275e-14,2.93e-14,,22.1805,22.34555,21.0576,20.3284,19.849,19.6806,19.3094,15.168,13.922666666666665,10.993333333333332,7.901666666666667,3.7000000000000006e-14,,,,,,,,,,
5785,2CXO J104604.0+584424,1.2675e-14,2.09985e-14,6.6335999999999996e-15,4.91515e-15,9.6031e-15,3.52e-14,1.423e-14,23.00205,22.254,21.06,21.044,21.306,20.871,21.114,16.409666666666666,15.609333333333336,11.857000000000001,8.290666666666667,,69.30933333333333,141.8375,180.6733333333333,,,,2.72e-14,49.33075,77.49900000000002,
5786,2CXO J104604.2+584635,8.483100000000001e-16,4.86555e-15,4.4978e-16,2.2917000000000003e-16,4.50125e-15,3.065e-15,2.7999999999999996e-16,,,23.519,22.915,21.826,21.228,20.738000000000003,15.928,15.501,12.129000000000001,8.758333333333333,,124.77333333333333,188.545,1119.9666666666667,,,,5.77e-15,120.0375,145.41333333333333,
5787,2CXO J104611.0+585516,1.0873e-15,8.703799999999999e-15,2.5756e-15,1.6188500000000005e-15,4.78805e-15,1.15e-14,3.69e-15,,,,,,,,,,,,,13.0095,25.384666666666664,122.36633333333332,,,,7.859999999999998e-15,9.754766666666667,10.5645,
5788,2CXO J104612.9+584719,1.24004e-15,3.6912000000000003e-14,1.0276e-14,7.69815e-15,1.9537000000000002e-14,4.875e-14,1.594e-14,,,21.7778,19.7698,19.4122,19.4944,19.565400000000004,16.353666666666665,15.667000000000002,11.872666666666667,8.529666666666667,,113.604,242.76166666666663,413.8278,,,,3.836e-14,95.479,141.85,
5789,2CXO J104613.1+590941,,1.14125e-14,6.454399999999999e-15,2.27125e-15,2.54745e-15,1.75e-14,5.96e-15,23.0649,22.00815,22.027,21.771,21.472,21.518,21.264,17.025333333333332,15.883333333333333,12.047000000000002,8.723333333333333,,59.448,89.51974999999999,297.99666666666667,,,,1.2140000000000001e-14,52.475,56.94466666666667,
5790,2CXO J104613.4+585941,4.6823e-15,2.8526e-14,2.1489000000000003e-15,4.962600000000001e-15,2.26745e-14,2.818e-14,7.3e-15,,,,,,,,,,,,,35.5906,125.79833333333332,1028.5666666666666,,,,2.998e-14,29.643,60.83040000000001,
5791,2CXO J104614.7+590121,,3.8494e-15,,,3.8850499999999995e-15,2.18e-15,1.3e-16,,,25.645,23.83133333333333,22.38,21.459,20.936666666666667,15.301333333333336,15.805333333333332,12.21,8.472000000000001,,27.198,60.03133333333333,256.0,,,,5.91e-15,34.899,35.65,
5792,2CXO J104614.8+590735,2.9650500000000003e-15,1.05942e-14,3.2655000000000003e-15,2.3213e-15,5.6598e-15,1.475e-14,4.570000000000001e-15,,,22.716,21.977,21.603,21.533,20.826,17.166,16.06566666666667,12.218333333333335,8.655666666666667,,56.83579999999999,115.3305,243.9672,,,,1.063e-14,40.56233333333333,85.7188,
5793,2CXO J104615.3+590236,3.745e-15,8.215249999999997e-15,,,9.329899999999999e-15,4.325e-15,5e-17,,,,,,,,,,,,,115.802,157.0,764.29,,,,1.34e-14,131.675,,
5794,2CXO J104616.6+591626,4.286583333333333e-14,1.1431725e-14,2.988433333333333e-16,9.178625e-16,1.26485e-14,1.31e-14,9.6e-16,22.89095,21.867625,21.749333333333336,21.216,20.987,20.491333333333333,19.776666666666667,16.12366666666667,15.337333333333332,12.075999999999999,8.674333333333335,,96.30133333333332,156.97,394.1833333333333,,,,2.648e-14,98.51975,128.63666666666666,
5795,2CXO J104617.6+590553,3.19505e-15,6.8383e-15,2.17825e-15,2.3171e-15,2.5920000000000007e-15,1.83e-14,6.659999999999999e-15,,,23.619,23.124,22.747,22.903,21.941,,,,,,28.8495,53.4,90.42866666666669,,,,9.81e-15,16.790499999999998,,
5796,2CXO J104618.6+555627,1.6116000000000004e-13,9.25115e-14,3.62555e-14,1.7542499999999995e-14,4.1184500000000005e-14,,,20.270975,20.341375,19.737000000000002,19.38214285714286,18.740857142857145,18.367142857142856,18.20871428571429,14.776666666666666,14.107333333333333,10.923333333333336,8.292,,,,1058.981,,,,,439.32,464.70666666666665,
5797,2CXO J104621.1+585015,,1.245925e-15,,1.9099e-16,1.1045799999999999e-15,1.475e-15,4e-17,,,,,,,,16.215333333333334,15.935333333333332,12.172666666666665,8.76,,49.2945,70.27233333333334,237.74666666666667,,,,5.1899999999999995e-15,45.303000000000004,50.483,
5798,2CXO J104621.9+591659,7.945400000000001e-16,1.191e-14,3.4432499999999997e-15,1.9788499999999998e-15,5.9617000000000014e-15,1.63e-14,4.5e-15,,,23.651999999999997,22.58733333333333,21.80633333333334,20.499000000000002,20.164,16.099999999999998,15.75,12.120999999999999,8.62,,83.935,57.81650000000001,204.12,,,,1.168e-14,114.06,87.2715,
5799,2CXO J104622.0+585629,2.5800499999999998e-15,1.4539500000000002e-14,2.4085000000000004e-15,3.1814e-15,9.26855e-15,2.02e-14,5.75e-15,22.8294,22.28885,20.607333333333333,19.789,18.98625,18.460666666666665,18.255333333333336,14.710333333333333,14.487666666666668,12.140999999999998,8.479,,222.775,282.3833333333333,748.4533333333333,,,,1.444e-14,246.98,177.285,
5800,2CXO J104622.5+591718,9.936190000000001e-15,1.4156999999999999e-14,5.2099e-15,9.22245e-16,8.41395e-15,9.15e-15,2.54e-15,,,,,,,,16.464333333333332,15.657666666666666,12.074333333333335,8.409333333333333,,75.809,88.63566666666668,678.3266666666667,,,,1.464e-14,51.39233333333333,86.12100000000002,
5801,2CXO J104623.9+590522,8.1361e-13,8.680974999999999e-15,1.6671849999999999e-15,1.45681e-15,8.58195e-15,8.5e-15,9.800000000000001e-16,,,,,,,,,,,,,21.541000000000004,22.12166666666667,143.263,,,,1.3880000000000002e-14,21.414,22.033,
5802,2CXO J104624.0+584328,,2.8916000000000003e-15,6.23095e-16,1.14605e-15,1.1339999999999999e-15,4.495000000000001e-15,1.6399999999999998e-15,,,,,,,,,,,,,,40.0,209.0,,,,3.7299999999999995e-15,3.9,,
5803,2CXO J104624.9+584839,,2.53635e-15,8.319649999999999e-16,1.0942799999999999e-16,1.5799999999999996e-15,2.3e-15,5.2e-16,,,19.078,18.771,18.902833333333334,18.7022,18.764,14.421333333333333,13.306,10.489333333333333,8.470999999999998,,906.7320000000003,1669.178333333333,2224.6592,,,,1.3800000000000001e-15,637.9166666666666,1278.4879999999996,
5804,2CXO J104626.4+585215,,1.0264e-14,3.489300000000001e-15,1.05815e-15,5.90485e-15,1.19e-14,3.0699999999999998e-15,,,,,,,,,,,,,22.698500000000006,31.67533333333333,154.51666666666668,,,,9.66e-15,18.202666666666666,33.2435,
5805,2CXO J104630.0+591841,4.069300000000001e-15,1.51995e-14,2.16395e-15,2.710375e-15,1.3320449999999997e-14,1.4e-14,3.98e-15,24.476,23.39305,21.68,21.908,21.722,21.315,20.934,,,,,,23.2155,38.053333333333335,209.0,,,,1.277e-14,18.654666666666667,40.5495,
5806,2CXO J104630.4+584436,,1.1831000000000002e-14,5.3287e-15,1.4936500000000001e-15,4.96245e-15,1.29e-14,6.61e-15,23.3232,23.3497,21.152,21.337,21.006,20.906,21.382,16.215666666666667,15.949000000000002,12.049000000000001,8.413666666666666,,112.12666666666668,217.44,724.7166666666667,,,,9.08e-15,83.5105,133.70666666666668,
5807,2CXO J104631.1+590609,1.1673e-14,2.3403e-14,7.699749999999997e-15,4.693149999999999e-15,1.14715e-14,3.475e-14,1.005e-14,22.900066666666664,21.570075,20.001,19.947,20.039,19.817,19.585,16.089000000000002,15.503666666666668,11.775,8.573333333333332,,119.09666666666668,333.795,658.0733333333334,,,,2.7489999999999998e-14,85.23124999999997,210.89666666666668,
5808,2CXO J104632.0+591229,9.735066666666668e-14,9.415975e-15,2.5095000000000006e-15,3.2061500000000002e-15,4.698075e-15,1.79e-14,7.51e-15,,,21.895,21.562,21.54,21.297,21.316,17.362000000000002,16.213333333333335,12.076666666666668,8.512,,16.514499999999998,43.43300000000001,204.94,,,,1.194e-14,16.1435,15.219,
5809,2CXO J104634.5+591328,2.51605e-15,2.382e-15,1.26595e-15,9.4442e-16,1.04995e-15,7.570000000000001e-15,2.7100000000000006e-15,,,21.758000000000006,21.57,21.386,21.242,20.826,16.225,16.13233333333333,11.835666666666668,8.671666666666667,,27.363000000000003,93.866,299.0,,,,5.61e-15,21.42025,39.213,
5810,2CXO J104634.9+134502,3.9413e-15,1.8552e-13,3.00945e-14,2.18965e-14,1.38645e-13,2.57e-13,,,653.9566666666667,15.178,8.81936363636374,13.158142857142858,12.977,12.72585714285714,10.296666666666667,10.095666666666666,5.72,2.58,1.9e-13,0.0746,29795.13566666667,484857.1066666666,13.113,12.4155,11.9405,,0.115,8923.719333333333,
5811,2CXO J104639.4+584048,,7.1655e-15,2.87715e-15,1.2224499999999998e-15,3.0272e-15,6.87e-15,3e-15,,,20.3596,18.9022,18.6144,18.5182,18.5004,15.805,14.994666666666665,11.155,8.477,,172.382,540.7940000000001,1202.3244,,,,5.420000000000001e-15,142.3983333333333,273.91,
5812,2CXO J104640.1+591843,1.247065e-13,6.7288999999999986e-15,1.268935e-15,1.0219775e-15,7.150099999999998e-15,6.1399999999999996e-15,1.68e-15,23.008825,22.228925,21.695,21.075,20.743,20.18,19.936,16.413333333333338,16.063,13.669666666666664,8.689666666666666,,95.18133333333333,155.89,266.9266666666667,,,,6.95e-15,98.08325,105.863,
5813,2CXO J104640.5+590524,4.6547350000000005e-14,3.3893999999999994e-14,1.2549500000000001e-14,6.801800000000002e-15,1.4915000000000002e-14,4.655e-14,1.616e-14,,,20.623666666666672,15.2655,19.98275,19.557666666666666,19.02733333333333,15.123666666666665,14.622333333333332,11.978,8.912,,209.97333333333333,274.425,793.2766666666665,,,,3.518e-14,200.075,227.98333333333332,
5814,2CXO J104642.3+591802,1.0307e-15,4.00905e-15,2.4523500000000003e-16,7.90135e-16,3.355e-15,3.475e-15,9e-16,,,,,,,,,,,,,13.0375,21.425666666666668,96.00833333333333,,,,4.5e-15,10.410333333333332,15.311,
5815,2CXO J104643.1+592543,6.763549999999999e-15,3.24355e-14,9.59885e-15,5.0030999999999996e-15,1.8000499999999997e-14,3.385e-14,1.027e-14,24.12795,22.7484,20.973000000000006,20.453,20.684,20.327,20.112,15.839333333333334,15.056666666666665,11.977333333333334,8.812999999999997,,80.02733333333333,195.21,444.3633333333333,,,,2.788e-14,50.25075,108.18666666666668,
5816,2CXO J104643.2+584715,,3.07635e-15,3.60185e-16,1.0599399999999999e-16,2.73395e-15,3.575e-15,6.8e-16,21.970125,21.070825,19.912000000000006,18.36514285714285,17.571625,17.066142857142857,16.771714285714285,13.678,13.285666666666666,9.821,7.632999999999999,,,3111.333333333333,3796.65,15.562000000000001,14.948,14.1935,4.020000000000001e-15,1115.4,,
5817,2CXO J104643.9+592146,1.7125999999999999e-15,1.2477500000000001e-14,4.611049999999999e-16,7.7012e-16,1.1684e-14,7.48e-15,7.599999999999999e-16,23.6322,23.78245,,,,,,16.80866666666667,16.378,12.189666666666668,8.292666666666667,,37.0515,69.416,333.75333333333333,,,,1.4080000000000005e-14,39.070666666666654,39.8965,
5818,2CXO J104644.0+590028,,9.074175e-15,9.21505e-16,1.057375e-15,7.696325e-15,6.966666666666667e-15,1.3900000000000001e-15,,,,,22.56,,,,,,,,46.11866666666666,78.9475,648.2825,,,,9.070000000000001e-15,36.83075,69.914,
5819,2CXO J104644.7+591116,4.2053499999999996e-15,1.4886500000000002e-14,3.77915e-16,2.1855499999999998e-15,1.3528e-14,1.52e-14,2.84e-15,,,,,,,,16.243333333333336,15.851333333333335,11.685333333333332,8.591666666666667,,60.57000000000001,117.77666666666666,360.66333333333336,,,,2.069e-14,38.078,83.682,
5820,2CXO J104646.3+591544,1.0317229999999999e-13,1.4981225e-14,9.92225e-16,1.605e-15,1.2367625e-14,6.205e-15,1.21e-15,24.3244,22.58285,20.923,20.71,20.67,20.282,20.149,,,,,,91.87633333333332,200.5225,535.2333333333332,,,,8.590000000000003e-15,54.43899999999999,120.17333333333332,
5821,2CXO J104646.6+591239,,1.0873200000000002e-14,1.9688500000000004e-15,1.90855e-15,7.934950000000001e-15,9.98e-15,,,,,,,,,,,,,,10.25895,17.9365,99.334,,,,,9.22755,9.5621,
5822,2CXO J104647.2+134149,1.6388e-14,5.67645e-14,1.8978e-14,1.0876999999999999e-14,2.9329e-14,8.84e-14,,22.87435,20.1075,19.427,19.3348,19.0996,18.952,18.9526,14.967666666666664,13.842666666666664,10.934000000000001,8.251666666666667,,,,1812.25,,,,,,,
5823,2CXO J104647.4+590122,2.7247000000000003e-15,1.7591e-14,1.4462e-16,1.20185e-15,1.64905e-14,1.44e-14,1.04e-15,,,,,,,,,,,,,29.812,36.56433333333333,312.0,,,,2.835e-14,24.571,28.804000000000002,
5824,2CXO J104648.0+584632,,1.3011e-15,2.48325e-16,5.242349999999999e-16,6.31035e-16,3.2e-15,1.21e-15,,,21.752333333333336,22.12833333333333,20.565333333333328,19.896,19.488333333333333,15.83,15.686666666666667,12.388333333333335,8.855666666666666,,98.0085,51.893,205.0,,,,2.32e-15,118.97666666666667,79.39699999999998,
5825,2CXO J104648.1+590103,1.843105e-14,7.1155e-15,6.485225e-16,1.3056350000000002e-15,5.939625e-15,3.655e-15,1.14e-15,,,,,,,,,,,,,8.3811,26.622666666666664,209.0,,,,2.9699999999999997e-15,8.055,10.770999999999999,
5826,2CXO J104649.6+585531,6.9009e-15,6.8982e-15,2.5635000000000003e-15,1.6924500000000005e-15,2.46755e-15,1.305e-14,4.5799999999999995e-15,,,,,,,,,,,,,31.364,32.83900000000001,155.41333333333333,,,,9.35e-15,24.746,33.147,
5827,2CXO J104650.2+591724,1.95995e-15,1.3381e-14,1.21285e-16,1.29585e-16,1.3324000000000001e-14,6.62e-15,5e-17,22.72275,21.85505,21.27533333333333,20.341666666666665,19.14525,18.419,17.918666666666667,14.294666666666664,14.023666666666665,10.935,8.257666666666667,,,408.6466666666667,1711.0,,,,2.516e-14,470.8,,
5828,2CXO J104650.4+591037,6.0118e-15,1.21643e-14,1.13115e-15,5.90825e-16,9.387800000000002e-15,4.964999999999999e-15,2.6e-16,,,,,,,,16.140333333333334,16.072666666666667,11.563333333333333,8.498333333333333,,65.1155,88.08,349.22333333333336,,,,8.53e-15,63.20433333333333,62.6725,
5829,2CXO J104654.5+585804,,2.9453500000000004e-15,1.9898e-15,1.2418e-15,9.39945e-16,7.910000000000003e-15,3.39e-15,,,,,,,,,,,,,17.441499999999998,24.57266666666667,91.361,,,,7.94e-15,14.833,13.9625,
5830,2CXO J104654.6+591632,,1.4166499999999999e-15,1.95335e-16,1.3871e-16,1.09314e-15,8.800000000000003e-16,2.5e-16,23.5789,23.71475,23.45733333333333,23.131999999999998,22.07366666666667,21.667333333333332,22.74733333333333,15.780999999999999,15.62633333333333,11.977666666666664,8.286666666666667,,32.766,45.321999999999996,214.99,,,,1.22e-15,42.582666666666654,60.37000000000001,
5831,2CXO J104655.5+590301,2.5758999999999996e-14,1.0741500000000001e-13,1.78125e-14,2.0221e-14,7.16995e-14,1.22e-13,3.344e-14,,,22.68233333333333,22.385,21.68975,21.385666666666665,20.325666666666667,14.461999999999998,13.905,11.541333333333332,8.302,,122.53666666666668,247.6775,1133.2333333333333,,,,1.3213e-13,127.125,156.17333333333332,
5832,2CXO J104701.8+590637,,9.5414e-15,2.493675e-16,1.7664999999999996e-15,8.662625e-15,7.74e-15,2.27e-15,,,,,,,,,,,,,33.198,68.41666666666667,255.89333333333332,,,,7.9e-15,20.386,46.608999999999995,
5833,2CXO J104701.9+592510,7.401399999999999e-16,1.152845e-15,1.8948e-16,5.7e-16,7.04435e-16,7.7e-15,2.3399999999999998e-15,,,,,,,,,,,,,12.0485,28.244,209.0,,,,3.18e-15,8.2796,12.744000000000002,
5834,2CXO J104704.0+592311,9.166199999999999e-16,9.116799999999999e-15,1.91225e-15,2.04835e-15,5.6109000000000005e-15,1.39e-14,4.6799999999999995e-15,,,22.18433333333333,21.83366666666667,21.671000000000006,21.08833333333333,20.892,16.598000000000006,15.839999999999998,12.111,8.717666666666668,,74.59899999999999,113.0995,399.05666666666673,,,,1.1590000000000001e-14,55.97475,76.21900000000002,
5835,2CXO J104704.8+592129,,1.49575e-14,4.7685e-15,3.09145e-15,7.19455e-15,1.99e-14,7.08e-15,,,,,,,,16.077,15.321333333333332,11.798333333333332,8.365666666666668,,101.16033333333333,143.925,601.5466666666667,,,,1.756e-14,72.1505,129.47333333333333,
5836,2CXO J104705.0+590728,5.823350000000002e-13,5.99985e-14,1.436725e-15,2.78835e-15,5.656075e-14,4.295e-14,3.26e-15,19.800675,19.244375,19.1366,9.165714285714284,18.67683333333333,18.4948,18.0372,14.027333333333333,12.90633333333333,10.023333333333332,7.598,,1236.53,2384.396666666667,3453.853833333333,16.878500000000006,16.459,16.4235,8.254e-14,921.5366666666664,1703.4299999999996,
5837,2CXO J104705.6+584504,9.570900000000001e-15,1.381e-14,1.73215e-15,3.4429000000000004e-15,9.059e-15,1.725e-14,4.85e-15,23.2373,23.1712,22.318,22.0,21.418000000000006,21.567,21.065,15.936666666666667,15.418,12.123,9.260333333333334,,88.165,122.165,449.77333333333326,,,,1.6830000000000003e-14,71.179,84.863,
5838,2CXO J104706.9+591010,4.3339e-14,2.8207999999999998e-14,1.16045e-14,4.6274999999999996e-15,1.0779500000000001e-14,3.75e-14,1.359e-14,22.04725,21.56205,21.53,21.21,20.979,20.599,20.577,,,,,,61.46600000000001,137.60750000000002,1175.9666666666665,,,,2.793e-14,51.559,81.44333333333333,
5839,2CXO J104707.2+590012,7.274e-14,1.5538499999999995e-14,2.621075e-16,8.859199999999999e-16,1.4943749999999998e-14,1.305e-14,6.6e-16,23.21815,22.9747,22.395333333333333,22.891333333333336,21.864,21.385666666666665,21.072666666666667,16.228333333333335,15.596333333333336,12.143333333333333,8.997333333333334,,28.603,26.562,176.19000000000003,,,,2.958e-14,28.763,32.0,
5840,2CXO J104707.3+591044,4.1692e-15,8.32535e-15,2.33445e-16,1.126e-15,6.8654999999999985e-15,7.325e-15,1.3800000000000001e-15,,,,,22.94,,,,,,,,31.327333333333332,35.624666666666656,194.45,,,,9.79e-15,25.85875,29.478666666666665,
5841,2CXO J104708.0+584157,,2.6735499999999994e-15,1.4119999999999999e-15,6.0765e-16,8.259050000000001e-16,4.3700000000000004e-15,1.85e-15,,,,,,,,,,,,,,40.0,209.0,,,,2.85e-15,7.5,,
5842,2CXO J104711.7+590204,5.3759e-15,1.5089e-14,5.1484499999999995e-15,2.3263000000000003e-15,8.477500000000003e-15,1.765e-14,5.520000000000001e-15,,,23.11,22.633000000000003,21.923,21.86033333333333,20.981,16.752666666666666,16.152,12.354666666666667,8.849333333333332,,71.72833333333334,101.05775,295.05,,,,1.489e-14,68.22475,85.65299999999999,
